,amp1,amp2,freq1,freq2,lin,log_,err
0,20.433597178569418,100.0,0.018873918221350976,0.17433288221999882,0.8531678524172805,14.873521072935118,1.1889327023574043
1,0.12689610031679222,3.039195382313198,0.17433288221999882,20.433597178569418,0.4520353656360243,28.072162039411758,1.4850414403156424
2,0.01373823795883263,10.82636733874054,1.1721022975334805,0.035622478902624426,2.212216291070448,72.78953843983146,-1.7280313192814751
3,0.6210169418915616,38.56620421163472,0.4520353656360243,5.736152510448681,0.32903445623126676,100.0,0.6416054661560322
4,5.736152510448681,0.01373823795883263,100.0,0.32903445623126676,0.06723357536499334,14.873521072935118,1.9841473458982917
5,7.880462815669913,3.039195382313198,0.018873918221350976,0.04893900918477494,0.8531678524172805,0.09236708571873861,-1.20038453558458
6,100.0,0.6210169418915616,0.018873918221350976,38.56620421163472,0.01,28.072162039411758,-0.9472788195112276
7,38.56620421163472,0.2395026619987486,0.17433288221999882,0.06723357536499334,20.433597178569418,10.82636733874054,1.302144395274341
8,0.02592943797404667,14.873521072935118,3.039195382313198,0.6210169418915616,52.98316906283707,0.17433288221999882,-0.15039914989419284
9,100.0,0.17433288221999882,5.736152510448681,3.039195382313198,1.1721022975334805,0.6210169418915616,-0.40773648860034645
10,0.01373823795883263,0.12689610031679222,0.17433288221999882,1.6102620275609392,0.6210169418915616,52.98316906283707,1.3667842036423636
11,0.8531678524172805,0.06723357536499334,0.018873918221350976,0.32903445623126676,0.2395026619987486,0.17433288221999882,-1.917798833339926
12,20.433597178569418,0.04893900918477494,10.82636733874054,0.8531678524172805,5.736152510448681,38.56620421163472,0.9173350688124452
13,52.98316906283707,0.8531678524172805,10.82636733874054,0.6210169418915616,5.736152510448681,14.873521072935118,-0.9799543652739213
14,7.880462815669913,28.072162039411758,0.2395026619987486,0.02592943797404667,72.78953843983146,3.039195382313198,-2.438605933000048
15,4.175318936560401,28.072162039411758,0.32903445623126676,0.4520353656360243,1.1721022975334805,3.039195382313198,1.7989400191062774
16,7.880462815669913,0.09236708571873861,0.035622478902624426,3.039195382313198,0.02592943797404667,0.4520353656360243,-0.6734685404851103
17,0.035622478902624426,3.039195382313198,72.78953843983146,0.6210169418915616,52.98316906283707,14.873521072935118,-0.07199469751400672
18,0.01,14.873521072935118,2.212216291070448,0.2395026619987486,10.82636733874054,0.018873918221350976,2.026590521631878
19,0.04893900918477494,3.039195382313198,4.175318936560401,28.072162039411758,0.018873918221350976,0.4520353656360243,-0.5274372969573923
20,38.56620421163472,1.6102620275609392,10.82636733874054,0.12689610031679222,0.04893900918477494,2.212216291070448,0.8379789780036065
21,0.2395026619987486,0.09236708571873861,14.873521072935118,0.4520353656360243,0.01373823795883263,28.072162039411758,0.656955072685366
22,0.02592943797404667,10.82636733874054,0.17433288221999882,0.018873918221350976,1.1721022975334805,0.06723357536499334,-0.5888934226256088
23,2.212216291070448,1.6102620275609392,0.035622478902624426,3.039195382313198,0.32903445623126676,10.82636733874054,0.3211976785778422
24,0.01373823795883263,52.98316906283707,14.873521072935118,0.8531678524172805,0.01,0.32903445623126676,-0.3825004882905809
25,0.04893900918477494,100.0,0.2395026619987486,0.01,1.1721022975334805,0.01373823795883263,0.1987961027971995
26,0.12689610031679222,0.01,3.039195382313198,4.175318936560401,28.072162039411758,0.32903445623126676,0.2648690148508356
27,3.039195382313198,0.12689610031679222,0.01373823795883263,2.212216291070448,0.32903445623126676,0.02592943797404667,0.5772619822370342
28,10.82636733874054,0.32903445623126676,0.01373823795883263,0.02592943797404667,52.98316906283707,1.1721022975334805,2.253982792057964
29,14.873521072935118,20.433597178569418,10.82636733874054,0.17433288221999882,0.2395026619987486,5.736152510448681,0.9039073929368097
30,0.035622478902624426,5.736152510448681,0.04893900918477494,0.12689610031679222,0.8531678524172805,0.4520353656360243,0.5289619101451545
31,0.02592943797404667,0.035622478902624426,0.2395026619987486,1.6102620275609392,10.82636733874054,4.175318936560401,0.26255657287760065
32,0.6210169418915616,100.0,0.01,2.212216291070448,0.2395026619987486,0.04893900918477494,0.7718199535482259
33,4.175318936560401,1.6102620275609392,0.04893900918477494,5.736152510448681,0.2395026619987486,0.06723357536499334,-1.2993503718711743
34,14.873521072935118,20.433597178569418,100.0,10.82636733874054,2.212216291070448,0.06723357536499334,-2.271274023473078
35,0.06723357536499334,28.072162039411758,7.880462815669913,38.56620421163472,72.78953843983146,0.12689610031679222,-1.1517850401746332
36,0.09236708571873861,1.6102620275609392,1.1721022975334805,0.018873918221350976,2.212216291070448,72.78953843983146,1.6519851669390528
37,1.6102620275609392,0.04893900918477494,3.039195382313198,72.78953843983146,10.82636733874054,0.01373823795883263,1.315902693862077
38,0.01373823795883263,3.039195382313198,4.175318936560401,7.880462815669913,0.17433288221999882,1.6102620275609392,1.3343413083310314
39,0.01,0.02592943797404667,2.212216291070448,72.78953843983146,0.8531678524172805,14.873521072935118,0.7492197288013466
40,0.02592943797404667,100.0,20.433597178569418,1.1721022975334805,28.072162039411758,2.212216291070448,-0.44507956632229867
41,1.1721022975334805,100.0,4.175318936560401,52.98316906283707,2.212216291070448,3.039195382313198,1.0086153660836639
42,2.212216291070448,0.4520353656360243,5.736152510448681,0.02592943797404667,52.98316906283707,0.018873918221350976,1.321067090401096
43,3.039195382313198,38.56620421163472,0.8531678524172805,2.212216291070448,72.78953843983146,28.072162039411758,-0.11856111138044267
44,14.873521072935118,4.175318936560401,0.8531678524172805,0.17433288221999882,1.1721022975334805,0.06723357536499334,-1.0997416591369022
45,3.039195382313198,0.02592943797404667,0.01373823795883263,100.0,5.736152510448681,0.12689610031679222,0.3809360832673982
46,3.039195382313198,20.433597178569418,2.212216291070448,4.175318936560401,14.873521072935118,0.01,0.02632038730625748
47,1.6102620275609392,0.17433288221999882,0.12689610031679222,0.8531678524172805,0.018873918221350976,10.82636733874054,-0.8320779458734998
48,4.175318936560401,0.32903445623126676,0.6210169418915616,0.01373823795883263,10.82636733874054,0.01,-0.5571258815831752
49,0.04893900918477494,10.82636733874054,38.56620421163472,0.018873918221350976,72.78953843983146,0.4520353656360243,-0.008890446969091657
50,7.880462815669913,3.039195382313198,2.212216291070448,5.736152510448681,4.175318936560401,0.04893900918477494,0.3691169295405794
51,72.78953843983146,0.32903445623126676,14.873521072935118,0.12689610031679222,2.212216291070448,0.2395026619987486,0.09092225411890544
52,1.6102620275609392,0.2395026619987486,0.01373823795883263,1.1721022975334805,5.736152510448681,0.6210169418915616,-1.7186240135592055
53,0.4520353656360243,20.433597178569418,0.12689610031679222,0.01,0.035622478902624426,1.6102620275609392,-1.7227210589861432
54,2.212216291070448,10.82636733874054,1.1721022975334805,0.2395026619987486,0.01,72.78953843983146,0.7282849296082604
55,0.06723357536499334,0.12689610031679222,5.736152510448681,0.32903445623126676,0.09236708571873861,0.04893900918477494,-0.1690195663084749
56,7.880462815669913,0.17433288221999882,0.02592943797404667,5.736152510448681,72.78953843983146,0.06723357536499334,0.3253961852939326
57,14.873521072935118,0.06723357536499334,72.78953843983146,0.6210169418915616,10.82636733874054,0.4520353656360243,1.394121800855964
58,20.433597178569418,38.56620421163472,0.32903445623126676,1.1721022975334805,0.6210169418915616,7.880462815669913,-1.329057994343531
59,5.736152510448681,20.433597178569418,52.98316906283707,0.01373823795883263,1.1721022975334805,0.4520353656360243,1.0990486170656708
60,7.880462815669913,0.018873918221350976,0.6210169418915616,0.8531678524172805,0.17433288221999882,3.039195382313198,1.7975500087181924
61,0.8531678524172805,0.018873918221350976,28.072162039411758,72.78953843983146,0.06723357536499334,5.736152510448681,0.320236399419056
62,20.433597178569418,0.2395026619987486,0.01373823795883263,5.736152510448681,0.4520353656360243,0.09236708571873861,0.1178306487201023
63,3.039195382313198,10.82636733874054,52.98316906283707,0.8531678524172805,0.17433288221999882,0.02592943797404667,-0.7766042532383713
64,20.433597178569418,0.2395026619987486,5.736152510448681,0.09236708571873861,28.072162039411758,100.0,0.18721084561769955
65,0.17433288221999882,28.072162039411758,0.01373823795883263,0.6210169418915616,0.09236708571873861,0.04893900918477494,0.5601387386330566
66,1.6102620275609392,10.82636733874054,14.873521072935118,52.98316906283707,100.0,0.04893900918477494,-0.1905763553379641
67,0.01,0.4520353656360243,0.6210169418915616,0.2395026619987486,0.12689610031679222,72.78953843983146,-1.1637397289512288
68,7.880462815669913,10.82636733874054,0.01373823795883263,72.78953843983146,38.56620421163472,0.17433288221999882,2.7518983273175217
69,0.04893900918477494,2.212216291070448,28.072162039411758,1.6102620275609392,14.873521072935118,0.035622478902624426,0.03495955228767639
70,38.56620421163472,0.32903445623126676,0.01373823795883263,0.8531678524172805,14.873521072935118,28.072162039411758,1.6971771117013277
71,1.1721022975334805,100.0,7.880462815669913,72.78953843983146,0.01,0.06723357536499334,-2.0982605251299544
72,4.175318936560401,5.736152510448681,1.1721022975334805,1.6102620275609392,0.2395026619987486,0.12689610031679222,0.14425328351396435
73,28.072162039411758,0.8531678524172805,72.78953843983146,14.873521072935118,0.04893900918477494,0.035622478902624426,1.8183871822687743
74,0.32903445623126676,0.01373823795883263,10.82636733874054,0.02592943797404667,0.06723357536499334,0.035622478902624426,-0.48560448441819437
75,0.12689610031679222,0.2395026619987486,0.018873918221350976,0.035622478902624426,0.09236708571873861,0.06723357536499334,0.2986615335874581
76,20.433597178569418,38.56620421163472,0.04893900918477494,0.2395026619987486,0.018873918221350976,2.212216291070448,1.183342628360037
77,20.433597178569418,5.736152510448681,1.1721022975334805,3.039195382313198,0.01,0.4520353656360243,-2.6056498253046922
78,20.433597178569418,3.039195382313198,4.175318936560401,7.880462815669913,72.78953843983146,0.17433288221999882,0.2443334948641338
79,0.8531678524172805,0.018873918221350976,0.32903445623126676,0.12689610031679222,0.2395026619987486,38.56620421163472,0.5837839474459244
80,100.0,0.06723357536499334,3.039195382313198,14.873521072935118,1.1721022975334805,0.6210169418915616,0.6239041891440358
81,0.018873918221350976,0.04893900918477494,0.6210169418915616,2.212216291070448,0.01373823795883263,1.6102620275609392,1.6259507758712217
82,0.8531678524172805,0.018873918221350976,52.98316906283707,0.02592943797404667,0.6210169418915616,0.035622478902624426,-1.4588361569987203
83,10.82636733874054,14.873521072935118,0.4520353656360243,52.98316906283707,0.01,0.02592943797404667,-0.2057102171071921
84,0.6210169418915616,5.736152510448681,0.06723357536499334,10.82636733874054,0.17433288221999882,7.880462815669913,-0.028096417964055213
85,38.56620421163472,14.873521072935118,0.32903445623126676,52.98316906283707,0.01,72.78953843983146,0.5266268725906019
86,0.018873918221350976,72.78953843983146,5.736152510448681,0.17433288221999882,0.01373823795883263,14.873521072935118,-1.279370690747549
87,2.212216291070448,0.32903445623126676,0.06723357536499334,1.1721022975334805,0.018873918221350976,0.6210169418915616,0.5041607436601553
88,0.01,72.78953843983146,28.072162039411758,0.4520353656360243,7.880462815669913,0.02592943797404667,0.0936841385209878
89,0.04893900918477494,1.1721022975334805,5.736152510448681,0.01,1.6102620275609392,28.072162039411758,-1.1361546318579634
90,0.018873918221350976,0.32903445623126676,0.17433288221999882,20.433597178569418,72.78953843983146,52.98316906283707,0.3077887042708575
91,7.880462815669913,0.4520353656360243,0.04893900918477494,38.56620421163472,3.039195382313198,0.02592943797404667,-1.5608827010489685
92,3.039195382313198,0.01,10.82636733874054,52.98316906283707,0.8531678524172805,0.02592943797404667,-0.7423266217666082
93,0.04893900918477494,0.32903445623126676,0.018873918221350976,0.8531678524172805,10.82636733874054,0.035622478902624426,1.2331624459692971
94,0.02592943797404667,10.82636733874054,0.01,14.873521072935118,0.06723357536499334,0.4520353656360243,-1.1712556332005533
95,0.01,5.736152510448681,0.17433288221999882,4.175318936560401,10.82636733874054,1.6102620275609392,-0.43192620116555397
96,0.035622478902624426,0.09236708571873861,0.4520353656360243,4.175318936560401,20.433597178569418,0.2395026619987486,0.5067293233799983
97,1.6102620275609392,0.17433288221999882,0.4520353656360243,0.035622478902624426,2.212216291070448,0.018873918221350976,-0.043267440762557334
98,5.736152510448681,0.12689610031679222,28.072162039411758,0.4520353656360243,7.880462815669913,0.04893900918477494,0.07783474497649956
